day,exchange,category,volume_usdc,fills
2025-04-02 00:00:00.000 UTC,negrisk,unknown,10392376.873763006,129915
2025-04-02 00:00:00.000 UTC,regular,unknown,11118160.128067002,43584
2025-04-03 00:00:00.000 UTC,negrisk,unknown,12307617.948136004,137305
2025-04-03 00:00:00.000 UTC,regular,unknown,8833394.969822,33037
2025-04-04 00:00:00.000 UTC,negrisk,unknown,15523032.945794014,143794
2025-04-04 00:00:00.000 UTC,regular,unknown,16727608.456829973,36125
2025-04-05 00:00:00.000 UTC,negrisk,unknown,9067724.214891,108938
2025-04-05 00:00:00.000 UTC,regular,unknown,6736218.811106001,36040
2025-04-06 00:00:00.000 UTC,negrisk,unknown,10241522.550927004,113963
2025-04-06 00:00:00.000 UTC,regular,unknown,8995432.312000997,43116
2025-04-07 00:00:00.000 UTC,negrisk,unknown,11019484.327897,162558
2025-04-07 00:00:00.000 UTC,regular,unknown,8408767.922470005,39880
2025-04-08 00:00:00.000 UTC,negrisk,unknown,13685040.904828003,145004
2025-04-08 00:00:00.000 UTC,regular,unknown,6897742.319075992,43861
2025-04-09 00:00:00.000 UTC,negrisk,unknown,14524876.893148012,176047
2025-04-09 00:00:00.000 UTC,regular,unknown,8615849.164225997,46957
2025-04-10 00:00:00.000 UTC,negrisk,unknown,14195156.045485001,162993
2025-04-10 00:00:00.000 UTC,regular,unknown,5958793.38489099,44225
2025-04-11 00:00:00.000 UTC,negrisk,unknown,14956084.276921995,176023
2025-04-11 00:00:00.000 UTC,regular,unknown,6288707.898986998,39237
2025-04-12 00:00:00.000 UTC,negrisk,unknown,11739770.644491997,131131
2025-04-12 00:00:00.000 UTC,regular,unknown,5266633.953926995,36539
2025-04-13 00:00:00.000 UTC,negrisk,unknown,13415927.892941013,136607
2025-04-13 00:00:00.000 UTC,regular,unknown,6022038.99237,38203
2025-04-14 00:00:00.000 UTC,negrisk,unknown,8782684.210271996,123388
2025-04-14 00:00:00.000 UTC,regular,unknown,4328525.392091,30035
2025-04-15 00:00:00.000 UTC,negrisk,unknown,9478297.909249006,133274
2025-04-15 00:00:00.000 UTC,regular,unknown,5378364.8614810025,38563
2025-04-16 00:00:00.000 UTC,negrisk,unknown,11413294.486725006,176308
2025-04-16 00:00:00.000 UTC,regular,unknown,6468400.799493001,40168
2025-04-17 00:00:00.000 UTC,negrisk,unknown,12793406.357205993,145800
2025-04-17 00:00:00.000 UTC,regular,unknown,5994426.9712489955,39943
2025-04-18 00:00:00.000 UTC,negrisk,unknown,11666803.387359004,133819
2025-04-18 00:00:00.000 UTC,regular,unknown,4256059.371173003,30208
2025-04-19 00:00:00.000 UTC,negrisk,unknown,11324785.724653995,119080
2025-04-19 00:00:00.000 UTC,regular,unknown,8192374.462045,34164
2025-04-20 00:00:00.000 UTC,negrisk,unknown,12852702.598512994,107764
2025-04-20 00:00:00.000 UTC,regular,unknown,6984561.3793319985,28290
2025-04-21 00:00:00.000 UTC,negrisk,unknown,11782149.930128995,140513
2025-04-21 00:00:00.000 UTC,regular,unknown,6560960.997960998,35522
2025-04-22 00:00:00.000 UTC,negrisk,unknown,10664399.549925003,153668
2025-04-22 00:00:00.000 UTC,regular,unknown,7849619.331365997,40364
2025-04-23 00:00:00.000 UTC,negrisk,unknown,10951603.535551,152606
2025-04-23 00:00:00.000 UTC,regular,unknown,8140007.499408998,33084
2025-04-24 00:00:00.000 UTC,negrisk,unknown,12383094.929442998,170503
2025-04-24 00:00:00.000 UTC,regular,unknown,7000289.042805004,42492
2025-04-25 00:00:00.000 UTC,negrisk,unknown,12649842.148472,168305
2025-04-25 00:00:00.000 UTC,regular,unknown,7572579.703583001,41469
2025-04-26 00:00:00.000 UTC,negrisk,unknown,10980613.316611987,123141
2025-04-26 00:00:00.000 UTC,regular,unknown,7447997.284421989,53075
2025-04-27 00:00:00.000 UTC,negrisk,unknown,12723181.55812199,138856
2025-04-27 00:00:00.000 UTC,regular,unknown,7498642.793074995,42622
2025-04-28 00:00:00.000 UTC,negrisk,unknown,19816355.669786002,246109
2025-04-28 00:00:00.000 UTC,regular,unknown,8126605.831186995,44723
2025-04-29 00:00:00.000 UTC,negrisk,unknown,53215973.53335791,305568
2025-04-29 00:00:00.000 UTC,regular,unknown,11214429.147397997,53051
2025-04-30 00:00:00.000 UTC,negrisk,unknown,22722578.720024023,163610
2025-04-30 00:00:00.000 UTC,regular,unknown,11131061.69828,48929
2025-05-01 00:00:00.000 UTC,negrisk,unknown,18543199.866556026,149424
2025-05-01 00:00:00.000 UTC,regular,unknown,7476826.382494999,31151
2025-05-02 00:00:00.000 UTC,negrisk,unknown,22067934.859791003,153604
2025-05-02 00:00:00.000 UTC,regular,none,6338.390023999998,123
2025-05-02 00:00:00.000 UTC,regular,unknown,6604707.681341998,30705
2025-05-03 00:00:00.000 UTC,negrisk,unknown,28608289.487806983,180236
2025-05-03 00:00:00.000 UTC,regular,none,31567.800699999985,203
2025-05-03 00:00:00.000 UTC,regular,unknown,5769810.811947997,25851
2025-05-04 00:00:00.000 UTC,negrisk,unknown,25126837.130749006,150484
2025-05-04 00:00:00.000 UTC,regular,none,87135.51857399997,159
2025-05-04 00:00:00.000 UTC,regular,unknown,7846247.195334997,29083
2025-05-05 00:00:00.000 UTC,negrisk,unknown,18549637.20518899,133431
2025-05-05 00:00:00.000 UTC,regular,none,6437.675090999999,118
2025-05-05 00:00:00.000 UTC,regular,unknown,6808531.922669002,30570
2025-05-06 00:00:00.000 UTC,negrisk,unknown,22597797.22142899,180355
2025-05-06 00:00:00.000 UTC,regular,none,3122.992256,64
2025-05-06 00:00:00.000 UTC,regular,unknown,8349952.731217002,43062
2025-05-07 00:00:00.000 UTC,negrisk,unknown,31295124.615947027,251835
2025-05-07 00:00:00.000 UTC,regular,none,67178.545698,105
2025-05-07 00:00:00.000 UTC,regular,unknown,7585903.375279003,42263
2025-05-08 00:00:00.000 UTC,negrisk,unknown,23522420.383428004,282571
2025-05-08 00:00:00.000 UTC,regular,none,25441.213119000004,75
2025-05-08 00:00:00.000 UTC,regular,unknown,8631339.646064008,48689
2025-05-09 00:00:00.000 UTC,negrisk,unknown,24129583.85698399,201213
2025-05-09 00:00:00.000 UTC,regular,none,6082.437453999999,73
2025-05-09 00:00:00.000 UTC,regular,unknown,8103952.255465004,40855
2025-05-10 00:00:00.000 UTC,negrisk,unknown,20574138.938645005,184334
2025-05-10 00:00:00.000 UTC,regular,none,4275.656154,47
2025-05-10 00:00:00.000 UTC,regular,unknown,8664692.392979002,43984
2025-05-11 00:00:00.000 UTC,negrisk,unknown,16175340.177560981,179788
2025-05-11 00:00:00.000 UTC,regular,none,1978.849477,47
2025-05-11 00:00:00.000 UTC,regular,unknown,7700243.793975997,41305
2025-05-12 00:00:00.000 UTC,negrisk,unknown,18165478.836505998,177335
2025-05-12 00:00:00.000 UTC,regular,none,22351.664575000003,38
2025-05-12 00:00:00.000 UTC,regular,unknown,7812247.736040006,44305
2025-05-13 00:00:00.000 UTC,negrisk,none,185.50181100000003,22
2025-05-13 00:00:00.000 UTC,negrisk,unknown,16064048.262786001,190726
2025-05-13 00:00:00.000 UTC,regular,none,34359.02896799999,41
2025-05-13 00:00:00.000 UTC,regular,unknown,8834832.024537997,49871
2025-05-14 00:00:00.000 UTC,negrisk,none,127.73386500000001,13
2025-05-14 00:00:00.000 UTC,negrisk,unknown,12560295.165796991,167953
2025-05-14 00:00:00.000 UTC,regular,none,69313.522252,53
2025-05-14 00:00:00.000 UTC,regular,unknown,10157587.716942992,50194
2025-05-15 00:00:00.000 UTC,negrisk,none,62.341954,8
2025-05-15 00:00:00.000 UTC,negrisk,unknown,17000282.820368994,202536
2025-05-15 00:00:00.000 UTC,regular,none,45352.56274699999,35
2025-05-15 00:00:00.000 UTC,regular,unknown,8631489.164885994,45028
2025-05-16 00:00:00.000 UTC,negrisk,none,242.20000000000002,29
2025-05-16 00:00:00.000 UTC,negrisk,unknown,21744973.66160899,220191
2025-05-16 00:00:00.000 UTC,regular,none,35836.581679999996,33
2025-05-16 00:00:00.000 UTC,regular,unknown,8298537.445668994,44429
2025-05-17 00:00:00.000 UTC,negrisk,none,731.2860000000001,25
2025-05-17 00:00:00.000 UTC,negrisk,unknown,17457816.933585994,229690
2025-05-17 00:00:00.000 UTC,regular,none,2775.68277,66
2025-05-17 00:00:00.000 UTC,regular,unknown,6863938.611621993,38087
2025-05-18 00:00:00.000 UTC,negrisk,none,480.69999999999993,14
2025-05-18 00:00:00.000 UTC,negrisk,unknown,60034182.00097306,287678
2025-05-18 00:00:00.000 UTC,regular,none,1143.8354829999998,27
2025-05-18 00:00:00.000 UTC,regular,unknown,9306179.431412993,36867
2025-05-19 00:00:00.000 UTC,negrisk,none,1883.35743,81
2025-05-19 00:00:00.000 UTC,negrisk,unknown,18131624.067076,165512
2025-05-19 00:00:00.000 UTC,regular,none,3722.797091000001,28
2025-05-19 00:00:00.000 UTC,regular,unknown,5716536.295045997,33874
2025-05-20 00:00:00.000 UTC,negrisk,none,485.06951,27
2025-05-20 00:00:00.000 UTC,negrisk,unknown,15258603.46595301,153266
2025-05-20 00:00:00.000 UTC,regular,none,463.92417400000005,26
2025-05-20 00:00:00.000 UTC,regular,unknown,6344899.7035479965,50394
2025-05-21 00:00:00.000 UTC,negrisk,none,1518.5152,41
2025-05-21 00:00:00.000 UTC,negrisk,unknown,14688748.633489992,153255
2025-05-21 00:00:00.000 UTC,regular,none,1632.7397809999998,24
2025-05-21 00:00:00.000 UTC,regular,unknown,9502003.545606999,51672
2025-05-22 00:00:00.000 UTC,negrisk,none,176.09454200000002,11
2025-05-22 00:00:00.000 UTC,negrisk,unknown,10757635.828831,136743
2025-05-22 00:00:00.000 UTC,regular,none,1335.9489750000002,24
2025-05-22 00:00:00.000 UTC,regular,unknown,7244919.661851999,41837
2025-05-23 00:00:00.000 UTC,negrisk,unknown,14877659.32377299,145310
2025-05-23 00:00:00.000 UTC,regular,none,538.563892,34
2025-05-23 00:00:00.000 UTC,regular,unknown,7258740.924683004,43702
2025-05-24 00:00:00.000 UTC,negrisk,none,1396.6297599999998,88
2025-05-24 00:00:00.000 UTC,negrisk,unknown,9755358.104916,136682
2025-05-24 00:00:00.000 UTC,regular,none,836.441694,29
2025-05-24 00:00:00.000 UTC,regular,unknown,8920170.676461997,47551
2025-05-25 00:00:00.000 UTC,negrisk,none,599.1289979999999,65
2025-05-25 00:00:00.000 UTC,negrisk,unknown,14518704.437202988,152981
2025-05-25 00:00:00.000 UTC,regular,none,25455.259289999998,25
2025-05-25 00:00:00.000 UTC,regular,unknown,7424682.601272002,44480
2025-05-26 00:00:00.000 UTC,negrisk,none,19.999996,4
2025-05-26 00:00:00.000 UTC,negrisk,unknown,12252286.47477299,148834
2025-05-26 00:00:00.000 UTC,regular,none,717.56186,40
2025-05-26 00:00:00.000 UTC,regular,unknown,6509208.070307002,48220
2025-05-27 00:00:00.000 UTC,negrisk,none,15.541196,5
2025-05-27 00:00:00.000 UTC,negrisk,unknown,14935570.005172022,133790
2025-05-27 00:00:00.000 UTC,regular,none,39440.764792999995,18
2025-05-27 00:00:00.000 UTC,regular,unknown,6896158.534932996,44890
2025-05-28 00:00:00.000 UTC,negrisk,unknown,15364621.10715301,126774
2025-05-28 00:00:00.000 UTC,regular,none,31815.233970999994,40
2025-05-28 00:00:00.000 UTC,regular,unknown,7886353.203490002,44247
2025-05-29 00:00:00.000 UTC,negrisk,none,45,5
2025-05-29 00:00:00.000 UTC,negrisk,unknown,18398570.311782993,161337
2025-05-29 00:00:00.000 UTC,regular,none,999.824448,33
2025-05-29 00:00:00.000 UTC,regular,unknown,9506370.157366997,48434
2025-05-30 00:00:00.000 UTC,negrisk,unknown,18227398.735388976,159837
2025-05-30 00:00:00.000 UTC,regular,none,28406.074489,19
2025-05-30 00:00:00.000 UTC,regular,unknown,9220855.826519037,41221
2025-05-31 00:00:00.000 UTC,negrisk,unknown,17209702.767369963,161410
2025-05-31 00:00:00.000 UTC,regular,none,677.413585,22
2025-05-31 00:00:00.000 UTC,regular,unknown,8362810.766996012,33119
2025-06-01 00:00:00.000 UTC,negrisk,none,123.19999999999999,6
2025-06-01 00:00:00.000 UTC,negrisk,unknown,47305705.49952305,248240
2025-06-01 00:00:00.000 UTC,regular,none,2250.8691630000008,51
2025-06-01 00:00:00.000 UTC,regular,unknown,7698487.081977001,30547
2025-06-02 00:00:00.000 UTC,negrisk,none,5.079998,2
2025-06-02 00:00:00.000 UTC,negrisk,unknown,39319856.510988116,199364
2025-06-02 00:00:00.000 UTC,regular,none,389.84968200000003,33
2025-06-02 00:00:00.000 UTC,regular,unknown,6241213.182635998,34520
2025-06-03 00:00:00.000 UTC,negrisk,none,74.5152,4
2025-06-03 00:00:00.000 UTC,negrisk,unknown,81050741.89997895,248521
2025-06-03 00:00:00.000 UTC,regular,none,32182.144506999997,70
2025-06-03 00:00:00.000 UTC,regular,unknown,9714752.72873101,40598
2025-06-04 00:00:00.000 UTC,negrisk,none,674.9314,11
2025-06-04 00:00:00.000 UTC,negrisk,unknown,11680614.832719998,131439
2025-06-04 00:00:00.000 UTC,regular,none,4967.293631,50
2025-06-04 00:00:00.000 UTC,regular,unknown,8104906.339136001,43563
2025-06-05 00:00:00.000 UTC,negrisk,none,12.53594,8
2025-06-05 00:00:00.000 UTC,negrisk,unknown,13338210.324174995,151258
2025-06-05 00:00:00.000 UTC,regular,none,710.4033840000001,30
2025-06-05 00:00:00.000 UTC,regular,unknown,9591693.316676006,48647
2025-06-06 00:00:00.000 UTC,negrisk,unknown,14519397.482011016,156680
2025-06-06 00:00:00.000 UTC,regular,none,169.466393,16
2025-06-06 00:00:00.000 UTC,regular,unknown,10407715.763620999,46041
2025-06-07 00:00:00.000 UTC,negrisk,none,41.99,2
2025-06-07 00:00:00.000 UTC,negrisk,unknown,7959148.954151005,101645
2025-06-07 00:00:00.000 UTC,regular,none,298.296589,19
2025-06-07 00:00:00.000 UTC,regular,unknown,7464428.532810994,46090
2025-06-08 00:00:00.000 UTC,negrisk,none,160.99,4
2025-06-08 00:00:00.000 UTC,negrisk,unknown,14028397.507855024,134634
2025-06-08 00:00:00.000 UTC,regular,none,110.35650000000001,7
2025-06-08 00:00:00.000 UTC,regular,unknown,8789497.881994002,44400
2025-06-09 00:00:00.000 UTC,negrisk,none,340.01009999999997,20
2025-06-09 00:00:00.000 UTC,negrisk,unknown,8695733.991672996,123662
2025-06-09 00:00:00.000 UTC,regular,none,2655.6927989999995,16
2025-06-09 00:00:00.000 UTC,regular,unknown,7479550.95052,44396
2025-06-10 00:00:00.000 UTC,negrisk,none,1.5151,2
2025-06-10 00:00:00.000 UTC,negrisk,unknown,11340328.538930995,128175
2025-06-10 00:00:00.000 UTC,regular,none,1857.484078,29
2025-06-10 00:00:00.000 UTC,regular,unknown,6865434.044673001,47171
2025-06-11 00:00:00.000 UTC,negrisk,none,283.008415,21
2025-06-11 00:00:00.000 UTC,negrisk,unknown,11252546.217687987,118951
2025-06-11 00:00:00.000 UTC,regular,none,799.1048880000001,19
2025-06-11 00:00:00.000 UTC,regular,unknown,7085264.3561630035,51222
2025-06-12 00:00:00.000 UTC,negrisk,none,1811.5449090000002,99
2025-06-12 00:00:00.000 UTC,negrisk,unknown,12011217.381881006,133840
2025-06-12 00:00:00.000 UTC,regular,none,646.058193,16
2025-06-12 00:00:00.000 UTC,regular,unknown,9000500.615911998,54065
2025-06-13 00:00:00.000 UTC,negrisk,none,211.3621,10
2025-06-13 00:00:00.000 UTC,negrisk,unknown,12791356.09529901,145731
2025-06-13 00:00:00.000 UTC,regular,none,3090.675793,22
2025-06-13 00:00:00.000 UTC,regular,unknown,12381736.004069986,76302
2025-06-14 00:00:00.000 UTC,negrisk,none,3.999992,4
2025-06-14 00:00:00.000 UTC,negrisk,unknown,6929317.533131005,108056
2025-06-14 00:00:00.000 UTC,regular,none,599.298585,19
2025-06-14 00:00:00.000 UTC,regular,unknown,9069755.708775995,58124
2025-06-15 00:00:00.000 UTC,negrisk,none,10.183413,6
2025-06-15 00:00:00.000 UTC,negrisk,unknown,8374516.688569002,108891
2025-06-15 00:00:00.000 UTC,regular,none,1120.3556910000002,19
2025-06-15 00:00:00.000 UTC,regular,unknown,6862254.035543001,47969
2025-06-16 00:00:00.000 UTC,negrisk,none,334.63074900000004,22
2025-06-16 00:00:00.000 UTC,negrisk,unknown,10877626.752419,131664
2025-06-16 00:00:00.000 UTC,regular,none,690.1424870000001,19
2025-06-16 00:00:00.000 UTC,regular,unknown,7408766.752865994,50907
2025-06-17 00:00:00.000 UTC,negrisk,none,60.527889,12
2025-06-17 00:00:00.000 UTC,negrisk,unknown,15357568.067669008,136819
2025-06-17 00:00:00.000 UTC,regular,none,211.217984,10
2025-06-17 00:00:00.000 UTC,regular,unknown,12112916.613289079,71583
2025-06-18 00:00:00.000 UTC,negrisk,none,66.92808,22
2025-06-18 00:00:00.000 UTC,negrisk,unknown,16160158.706027998,120457
2025-06-18 00:00:00.000 UTC,regular,none,680.011086,16
2025-06-18 00:00:00.000 UTC,regular,unknown,11980343.39081702,73666
2025-06-19 00:00:00.000 UTC,negrisk,none,145.03199999999998,32
2025-06-19 00:00:00.000 UTC,negrisk,unknown,8931397.539233003,122012
2025-06-19 00:00:00.000 UTC,regular,none,311.235291,14
2025-06-19 00:00:00.000 UTC,regular,unknown,11489285.570554003,79662
2025-06-20 00:00:00.000 UTC,negrisk,none,201.50648,11
2025-06-20 00:00:00.000 UTC,negrisk,unknown,14325326.715971999,144288
2025-06-20 00:00:00.000 UTC,regular,none,412.92948500000006,16
2025-06-20 00:00:00.000 UTC,regular,unknown,17326974.86707498,81238
2025-06-21 00:00:00.000 UTC,negrisk,none,71.53556,6
2025-06-21 00:00:00.000 UTC,negrisk,unknown,8390844.742165009,123230
2025-06-21 00:00:00.000 UTC,regular,none,90.48289600000001,7
2025-06-21 00:00:00.000 UTC,regular,unknown,13017316.844970986,81569
2025-06-22 00:00:00.000 UTC,negrisk,none,11.428568,4
2025-06-22 00:00:00.000 UTC,negrisk,unknown,10020329.120378,126083
2025-06-22 00:00:00.000 UTC,regular,none,458.416383,19
2025-06-22 00:00:00.000 UTC,regular,unknown,17845832.336364985,86857
2025-06-23 00:00:00.000 UTC,negrisk,none,43.571427,5
2025-06-23 00:00:00.000 UTC,negrisk,unknown,15601531.48914198,171070
2025-06-23 00:00:00.000 UTC,regular,none,268.667288,27
2025-06-23 00:00:00.000 UTC,regular,unknown,14201370.13669498,92225
2025-06-24 00:00:00.000 UTC,negrisk,none,705.2769779999999,119
2025-06-24 00:00:00.000 UTC,negrisk,unknown,13412359.942751996,135874
2025-06-24 00:00:00.000 UTC,regular,none,6750.156081999999,32
2025-06-24 00:00:00.000 UTC,regular,unknown,15833015.270609006,78756
2025-06-25 00:00:00.000 UTC,negrisk,none,2.819998,2
2025-06-25 00:00:00.000 UTC,negrisk,unknown,20232755.035357002,161084
2025-06-25 00:00:00.000 UTC,regular,none,387.66168600000003,20
2025-06-25 00:00:00.000 UTC,regular,unknown,12220681.456389,87112
2025-06-26 00:00:00.000 UTC,negrisk,none,142.53394699999998,12
2025-06-26 00:00:00.000 UTC,negrisk,unknown,9847666.707008993,161645
2025-06-26 00:00:00.000 UTC,regular,none,120.03859299999999,9
2025-06-26 00:00:00.000 UTC,regular,unknown,11768717.524807991,78407
2025-06-27 00:00:00.000 UTC,negrisk,none,398.8099110000001,81
2025-06-27 00:00:00.000 UTC,negrisk,unknown,13367675.093794,139254
2025-06-27 00:00:00.000 UTC,regular,none,108.22429500000001,10
2025-06-27 00:00:00.000 UTC,regular,unknown,10287892.76821799,69757
2025-06-28 00:00:00.000 UTC,negrisk,none,14.030793999999998,9
2025-06-28 00:00:00.000 UTC,negrisk,unknown,7436247.660447993,99659
2025-06-28 00:00:00.000 UTC,regular,none,393.782977,22
2025-06-28 00:00:00.000 UTC,regular,unknown,13106221.518948993,75700
2025-06-29 00:00:00.000 UTC,negrisk,none,4871.053261000001,152
2025-06-29 00:00:00.000 UTC,negrisk,unknown,6185716.713601998,107045
2025-06-29 00:00:00.000 UTC,regular,none,923.871192,14
2025-06-29 00:00:00.000 UTC,regular,unknown,12943330.577186998,83234
2025-06-30 00:00:00.000 UTC,negrisk,none,1705.9069170000002,216
2025-06-30 00:00:00.000 UTC,negrisk,unknown,5964095.204696001,130294
2025-06-30 00:00:00.000 UTC,regular,none,1463.3713699999996,26
2025-06-30 00:00:00.000 UTC,regular,unknown,18122530.11882602,80883
2025-07-01 00:00:00.000 UTC,negrisk,none,32240.332948999996,1964
2025-07-01 00:00:00.000 UTC,negrisk,unknown,13359827.52490298,175321
2025-07-01 00:00:00.000 UTC,regular,none,2453.5249799999992,25
2025-07-01 00:00:00.000 UTC,regular,unknown,18224843.92461401,84336
2025-07-02 00:00:00.000 UTC,negrisk,none,12245.117285999995,664
2025-07-02 00:00:00.000 UTC,negrisk,unknown,7189111.530646,148191
2025-07-02 00:00:00.000 UTC,regular,none,1125.338502,31
2025-07-02 00:00:00.000 UTC,regular,unknown,16140858.063732013,76880
2025-07-03 00:00:00.000 UTC,negrisk,none,26778.855465,1853
2025-07-03 00:00:00.000 UTC,negrisk,unknown,7254736.369886008,152215
2025-07-03 00:00:00.000 UTC,regular,none,1224.202388,23
2025-07-03 00:00:00.000 UTC,regular,unknown,16736268.970114,81524
2025-07-04 00:00:00.000 UTC,negrisk,none,29500.648435999992,1950
2025-07-04 00:00:00.000 UTC,negrisk,unknown,10200904.84384499,146341
2025-07-04 00:00:00.000 UTC,regular,none,730.7440680000001,44
2025-07-04 00:00:00.000 UTC,regular,unknown,14765576.129189007,93757
2025-07-05 00:00:00.000 UTC,negrisk,none,8774.637418,604
2025-07-05 00:00:00.000 UTC,negrisk,unknown,5070294.969358001,91749
2025-07-05 00:00:00.000 UTC,regular,none,1485.26588,29
2025-07-05 00:00:00.000 UTC,regular,unknown,11616129.769915022,58440
2025-07-06 00:00:00.000 UTC,negrisk,none,10668.118566000001,900
2025-07-06 00:00:00.000 UTC,negrisk,unknown,5812994.655022003,155509
2025-07-06 00:00:00.000 UTC,regular,none,1797.4789709999998,35
2025-07-06 00:00:00.000 UTC,regular,unknown,12341257.828250008,63683
2025-07-07 00:00:00.000 UTC,negrisk,none,19325.651979,466
2025-07-07 00:00:00.000 UTC,negrisk,unknown,5842716.805820006,156970
2025-07-07 00:00:00.000 UTC,regular,none,3971.508747,54
2025-07-07 00:00:00.000 UTC,regular,unknown,13080033.17366202,76060
2025-07-08 00:00:00.000 UTC,negrisk,none,37832.127686000014,1566
2025-07-08 00:00:00.000 UTC,negrisk,unknown,7014462.596144005,171537
2025-07-08 00:00:00.000 UTC,regular,none,3305.4860679999997,50
2025-07-08 00:00:00.000 UTC,regular,unknown,22336235.79949599,78140
2025-07-09 00:00:00.000 UTC,negrisk,none,20296.947148,1034
2025-07-09 00:00:00.000 UTC,negrisk,unknown,11434188.882312005,184135
2025-07-09 00:00:00.000 UTC,regular,none,540.355482,32
2025-07-09 00:00:00.000 UTC,regular,unknown,15665578.99685499,72982
2025-07-10 00:00:00.000 UTC,negrisk,none,29617.076220000003,1271
2025-07-10 00:00:00.000 UTC,negrisk,unknown,7996764.948339001,159364
2025-07-10 00:00:00.000 UTC,regular,none,5829.176985999999,37
2025-07-10 00:00:00.000 UTC,regular,unknown,9589664.172489,74596
2025-07-11 00:00:00.000 UTC,negrisk,none,38297.105153999975,1819
2025-07-11 00:00:00.000 UTC,negrisk,unknown,7567472.862103003,137275
2025-07-11 00:00:00.000 UTC,regular,none,981.847983,29
2025-07-11 00:00:00.000 UTC,regular,unknown,8588379.267760998,74925
2025-07-12 00:00:00.000 UTC,negrisk,none,32949.827170000004,713
2025-07-12 00:00:00.000 UTC,negrisk,unknown,6410623.297633996,113360
2025-07-12 00:00:00.000 UTC,regular,none,1510.8043899999998,25
2025-07-12 00:00:00.000 UTC,regular,unknown,11634585.772236997,66880
2025-07-13 00:00:00.000 UTC,negrisk,none,4106.879061000002,133
2025-07-13 00:00:00.000 UTC,negrisk,unknown,14406945.877890978,133916
2025-07-13 00:00:00.000 UTC,regular,none,672.662283,22
2025-07-13 00:00:00.000 UTC,regular,unknown,7383181.487022,64467
2025-07-14 00:00:00.000 UTC,negrisk,none,7199.929775999997,471
2025-07-14 00:00:00.000 UTC,negrisk,unknown,8434743.354804993,135341
2025-07-14 00:00:00.000 UTC,regular,none,5526.017478000001,44
2025-07-14 00:00:00.000 UTC,regular,unknown,6686877.2608790025,68050
2025-07-15 00:00:00.000 UTC,negrisk,none,12306.985126,774
2025-07-15 00:00:00.000 UTC,negrisk,unknown,9737178.431344993,140049
2025-07-15 00:00:00.000 UTC,regular,none,4605.045561999998,48
2025-07-15 00:00:00.000 UTC,regular,unknown,6563176.037008001,70931
2025-07-16 00:00:00.000 UTC,negrisk,none,14306.765645,952
2025-07-16 00:00:00.000 UTC,negrisk,unknown,8812023.410385007,123028
2025-07-16 00:00:00.000 UTC,regular,none,2013.921089,13
2025-07-16 00:00:00.000 UTC,regular,unknown,7773411.551813999,72059
2025-07-17 00:00:00.000 UTC,negrisk,none,4659.956944000001,197
2025-07-17 00:00:00.000 UTC,negrisk,unknown,8524163.987657,121684
2025-07-17 00:00:00.000 UTC,regular,none,3808.78618,30
2025-07-17 00:00:00.000 UTC,regular,unknown,6898054.133364996,82890
2025-07-18 00:00:00.000 UTC,negrisk,none,524072.26049600024,9230
2025-07-18 00:00:00.000 UTC,negrisk,unknown,12665893.940633003,156568
2025-07-18 00:00:00.000 UTC,regular,none,2163.961473,36
2025-07-18 00:00:00.000 UTC,regular,unknown,10797687.036947997,87563
2025-07-19 00:00:00.000 UTC,negrisk,none,509971.2948319999,9180
2025-07-19 00:00:00.000 UTC,negrisk,unknown,7168891.615431001,127140
2025-07-19 00:00:00.000 UTC,regular,none,8550.50319,22
2025-07-19 00:00:00.000 UTC,regular,unknown,11396366.113298004,80800
2025-07-20 00:00:00.000 UTC,negrisk,none,381595.3406010001,6193
2025-07-20 00:00:00.000 UTC,negrisk,unknown,7581733.649680003,118439
2025-07-20 00:00:00.000 UTC,regular,none,3675.5909959999994,23
2025-07-20 00:00:00.000 UTC,regular,unknown,11748365.970968004,85980
2025-07-21 00:00:00.000 UTC,negrisk,none,519284.35186,7237
2025-07-21 00:00:00.000 UTC,negrisk,unknown,7485470.847365006,121898
2025-07-21 00:00:00.000 UTC,regular,none,15030.510073999998,46
2025-07-21 00:00:00.000 UTC,regular,unknown,9743876.309510998,90269
2025-07-22 00:00:00.000 UTC,negrisk,none,613311.0196429996,11930
2025-07-22 00:00:00.000 UTC,negrisk,unknown,7088671.092645994,126550
2025-07-22 00:00:00.000 UTC,regular,none,11755.630861999998,26
2025-07-22 00:00:00.000 UTC,regular,unknown,11604252.481963994,98089
2025-07-23 00:00:00.000 UTC,negrisk,none,744945.4322629997,16814
2025-07-23 00:00:00.000 UTC,negrisk,unknown,7449956.875222002,127736
2025-07-23 00:00:00.000 UTC,regular,none,12994.512342999999,81
2025-07-23 00:00:00.000 UTC,regular,unknown,10540270.375645004,100278
2025-07-24 00:00:00.000 UTC,negrisk,none,644054.1071880001,15279
2025-07-24 00:00:00.000 UTC,negrisk,unknown,7609296.554574998,124533
2025-07-24 00:00:00.000 UTC,regular,none,28441.796226999995,79
2025-07-24 00:00:00.000 UTC,regular,unknown,8400547.711039001,99465
2025-07-25 00:00:00.000 UTC,negrisk,none,652060.5923130001,16066
2025-07-25 00:00:00.000 UTC,negrisk,unknown,11385113.493716009,151342
2025-07-25 00:00:00.000 UTC,regular,none,38716.794401,299
2025-07-25 00:00:00.000 UTC,regular,unknown,10081042.001695996,96158
2025-07-26 00:00:00.000 UTC,negrisk,none,582992.0221359996,16271
